CURSO ACADÉMICO;CÓDIGO;C.SITUACIÓN;SITUACIÓN;C.NATURALEZA;NATURALEZA;C.DENOMINACIÓN GENÉRICA;DENOMINACIÓN GENÉRICA;DENOMINACIÓN GENÉRICA BREVE;DENOMINACIÓN ESPECÍFICA;C.VÍA;VÍA;NOMBRE DE LA VÍA;NÚMERO;NÚMERO(EXT);PISO;PISO(EXT);ESCALERA;LETRA;C.PROV;C.MUNI;C.LOCA;PROVINCIA;MUNICIPIO;LOCALIDAD;C.POSTAL;TELÉFONO;FAX;LETRA;CORREO ELECTRÓNICO;WEB;COORD. LONGITUD;COORD. LATITUD;C.R.A;INTERNADO;CONCIERTO;JORNADA CONTINUA;COMEDOR;TRANSPORTE;Localización
2026;24018416;A;ALTA;1;PÚBLICO;14;COLEGIO DE EDUCACION INFANTIL Y PRIMARIA;CEIP;CRA DE RIAÑO;CALLE;CALLE;SOLASIERRA;;S/N;;;;;24;130;5;LEON;RIAÑO;RIAÑO;24900;987740729;987740729;;24018416@educa.jcyl.es;http://crariano.centros.educa.jcyl.es;-5.00155;42.97592;S;N;N;S;S;S;42.97592, -5.00155
2026;24018428;A;ALTA;1;PÚBLICO;14;COLEGIO DE EDUCACION INFANTIL Y PRIMARIA;CEIP;CRA DE RIELLO;CRA.;CARRETERA;DE LA LOMBA;;S/N;;;;;24;132;23;LEON;RIELLO;RIELLO;24127;666147474;987580760;;24018428@educa.jcyl.es;http://crariello.centros.educa.jcyl.es;-5.94501;42.77304;S;N;N;N;S;S;42.77304, -5.94501
2026;24018489;A;ALTA;1;PÚBLICO;14;COLEGIO DE EDUCACION INFANTIL Y PRIMARIA;CEIP;CRA DE SOTO DE LA VEGA;CALLE;CALLE;BARRIO NUEVO;;S/N;;;;;24;166;7;LEON;SOTO DE LA VEGA;SOTO DE LA VEGA;24768;987654068;987654068;;24018489@educa.jcyl.es;http://crasotodelavega.centros.educa.jcyl.es;-5.88139;42.332;S;N;N;S;N;N;42.332, -5.88139
2026;24018519;A;ALTA;1;PÚBLICO;14;COLEGIO DE EDUCACION INFANTIL Y PRIMARIA;CEIP;CRA DE VILLACEDRÉ;AV.;AVENIDA;VIRGEN DE LOS IMPOSIBLES;;S/N;;;;;24;162;5;LEON;SANTOVENIA DE LA VALDONCINA;VILLACEDRÉ;24009;987206679;987206679;;24018519@educa.jcyl.es;http://cravillacedre.centros.educa.jcyl.es;-5.59149;42.55781;S;N;N;S;S;N;42.55781, -5.59149
2026;24002391;A;ALTA;1;PÚBLICO;14;COLEGIO DE EDUCACION INFANTIL Y PRIMARIA;CEIP;CRA LA ABADÍA;CALLE;CALLE;SAN ROQUE;;S/N;;;;;24;38;1;LEON;CARRACEDELO;CARRACEDELO;24549;987562770;;;24002391@educa.jcyl.es;http://cralaabadia.centros.educa.jcyl.es;-6.71609;42.5261;S;N;N;S;N;N;42.5261, -6.71609
2026;24018106;A;ALTA;1;PÚBLICO;14;COLEGIO DE EDUCACION INFANTIL Y PRIMARIA;CEIP;CRA LOS TRES VALLES;CALLE;CALLE;LA CARRETERA;;S/N;;;;;24;187;4;LEON;VALDEVIMBRE;VALDEVIMBRE;24230;987304166;;;24018106@educa.jcyl.es;http://cralostresvalles.centros.educa.jcyl.es/;-5.62178;42.42026;S;N;N;S;N;N;42.42026, -5.62178
2026;24018064;A;ALTA;1;PÚBLICO;14;COLEGIO DE EDUCACION INFANTIL Y PRIMARIA;CEIP;CRA RUTA DE LA PLATA;CALLE;CALLE;REAL;57;;;;;;24;221;2;LEON;VILLAQUEJIDA;VILLAQUEJIDA;24235;987774451;;;24018064@educa.jcyl.es;http://crarutadelaplata.centros.educa.jcyl.es;-5.5979;42.14447;S;N;N;S;N;N;42.14447, -5.5979
2026;24018337;A;ALTA;1;PÚBLICO;14;COLEGIO DE EDUCACION INFANTIL Y PRIMARIA;CEIP;CRA SANTA BÁRBARA;PZ.;PLAZA;DE LAS COLOMINAS;;S/N;;;;;24;137;2;LEON;SABERO;OLLEROS DE SABERO;24811;987718388;987703033;;24018337@educa.jcyl.es;http://crasantabarbara.centros.educa.jcyl.es;-5.18045;42.83004;S;N;N;S;S;S;42.83004, -5.18045
2026;24018003;A;ALTA;1;PÚBLICO;14;COLEGIO DE EDUCACION INFANTIL Y PRIMARIA;CEIP;CRA VALLE DEL DUERNA;PZ.;PLAZA;LAS ESCUELAS;8;;;;;;24;66;1;LEON;DESTRIANA;DESTRIANA;24730;987630048;;;24018003@educa.jcyl.es;http://cravalledelduerna.centros.educa.jcyl.es;-6.14782;42.2736;S;N;N;S;N;N;42.2736, -6.14782
2026;24018027;A;ALTA;1;PÚBLICO;14;COLEGIO DE EDUCACION INFANTIL Y PRIMARIA;CEIP;CRA VEGA DEL ESLA;CALLE;CALLE;ELENA YUGUEROS;2;;;;;;24;168;1;LEON;TORAL DE LOS GUZMANES;TORAL DE LOS GUZMANES;24237;987760476;;;24018027@educa.jcyl.es;http://cravegadelesla.centros.educa.jcyl.es;-5.56828;42.24286;S;N;N;S;N;N;42.24286, -5.56828
2026;24001490;A;ALTA;1;PÚBLICO;14;COLEGIO DE EDUCACION INFANTIL Y PRIMARIA;CEIP;DE VALLES;CALLE;CALLE;INOCENCIO MATEO;35;;;;;;24;21;4;LEON;BOÑAR;BOÑAR;24850;987735275;987735275;;24001490@educa.jcyl.es;http://ceipvalles.centros.educa.jcyl.es;-5.31944;42.8643;N;N;N;S;S;S;42.8643, -5.31944
2026;24005641;A;ALTA;1;PÚBLICO;14;COLEGIO DE EDUCACION INFANTIL Y PRIMARIA;CEIP;JAVIER;CALLE;CALLE;SAN PEDRO DEL CASTRO;;S/N;;;;;24;89;2;LEON;LEÓN;LEÓN;24005;987200764;;;24005641@educa.jcyl.es;http://ceipjavier.centros.educa.jcyl.es;-5.55847;42.58199;N;S;N;S;S;S;42.58199, -5.55847
2026;24016547;A;ALTA;1;PÚBLICO;14;COLEGIO DE EDUCACION INFANTIL Y PRIMARIA;CEIP;LA PALOMERA;CALLE;CALLE;CAMPUS UNIVERSITARIO;;S/N;;;;;24;89;2;LEON;LEÓN;LEÓN;24007;987221200;987221200;;24016547@educa.jcyl.es;http://ceiplapalomera.centros.educa.jcyl.es/;-5.5617;42.60977;N;N;N;S;S;N;42.60977, -5.5617
2026;24005240;A;ALTA;1;PÚBLICO;14;COLEGIO DE EDUCACION INFANTIL Y PRIMARIA;CEIP;LOPE DE VEGA;CALLE;CALLE;FRANCISCO FERNÁNDEZ DIEZ;28;;;;;;24;89;1;LEON;LEÓN;ARMUNIA;24009;987208216;987208216;;24005240@educa.jcyl.es;http://ceiplopedevega.centros.educa.jcyl.es;-5.58986;42.58875;N;N;N;S;S;S;42.58875, -5.58986
2026;24022171;A;ALTA;1;PÚBLICO;14;COLEGIO DE EDUCACION INFANTIL Y PRIMARIA;CEIP;LOS ADILES;CALLE;CALLE;EL REMESÓN;;S/N;;;;;24;222;7;LEON;VILLAQUILAMBRE;VILLAOBISPO DE LAS REGUERAS;24195;987307265;;;24022171@educa.jcyl.es;http://ceiplosadiles.centros.educa.jcyl.es;-5.54718;42.6192;N;N;N;S;S;S;42.6192, -5.54718
2026;24005434;A;ALTA;1;PÚBLICO;14;COLEGIO DE EDUCACION INFANTIL Y PRIMARIA;CEIP;LUIS VIVES;CALLE;CALLE;MURILLO;;S/N;;;;;24;89;2;LEON;LEÓN;LEÓN;24005;987202414;987207380;;24005434@educa.jcyl.es;http://cpluisvives.centros.educa.jcyl.es;-5.56518;42.58764;N;N;N;S;S;N;42.58764, -5.56518
2026;24003322;A;ALTA;1;PÚBLICO;14;COLEGIO DE EDUCACION INFANTIL Y PRIMARIA;CEIP;MANUEL A. CANO POBLACIÓN;CALLE;CALLE;SORRIBA;9;;;;;;24;56;1;LEON;CISTIERNA;CISTIERNA;24800;987700296;987700296;;24003322@educa.jcyl.es;http://ceipmanuelangelcano.centros.educa.jcyl.es/;-5.12518;42.79928;N;N;N;S;S;S;42.79928, -5.12518
2026;24005446;A;ALTA;1;PÚBLICO;14;COLEGIO DE EDUCACION INFANTIL Y PRIMARIA;CEIP;PONCE DE LEÓN;CALLE;CALLE;SERRANOS;34;;;;;;24;89;2;LEON;LEÓN;LEÓN;24003;987244094;;;24005446@educa.jcyl.es;http://ceipponcedeleon.centros.educa.jcyl.es;-5.56927;42.60182;N;N;N;S;S;N;42.60182, -5.56927
2026;24007340;A;ALTA;1;PÚBLICO;14;COLEGIO DE EDUCACION INFANTIL Y PRIMARIA;CEIP;RIBAS DEL SIL;CRA.;CARRETERA;DE PONFERRADA-LA ESPINA;;S/N;;;;;24;109;6;LEON;PALACIOS DEL SIL;PALACIOS DEL SIL;24495;987487116;987487116;;24007340@educa.jcyl.es;http://ceipribasdelsil.centros.educa.jcyl.es;-6.44017;42.87628;N;N;N;N;S;S;42.87628, -6.44017
2026;24002238;A;ALTA;1;PÚBLICO;14;COLEGIO DE EDUCACION INFANTIL Y PRIMARIA;CEIP;SAN ILDEFONSO;CALLE;CALLE;LAS CAMPAS;4;;;;;;24;34;1;LEON;CAMPONARAYA;CAMPONARAYA;24410;987450319;987450319;;24002238@educa.jcyl.es;http://ceipsanildefonso.centros.educa.jcyl.es/;-6.63841;42.61612;N;N;N;S;S;N;42.61612, -6.63841
2026;24000618;A;ALTA;1;PÚBLICO;14;COLEGIO DE EDUCACION INFANTIL Y PRIMARIA;CEIP;SAN JOSÉ DE CALASANZ;CALLE;CALLE;ANTONIO PALAU;4;;;;;;24;10;1;LEON;BAÑEZA (LA);BAÑEZA (LA);24750;987641679;;;24000618@educa.jcyl.es;http://cpsanjosedecalasanz.centros.educa.jcyl.es;-5.90289;42.30042;N;N;N;S;S;N;42.30042, -5.90289
2026;24014617;A;ALTA;1;PÚBLICO;14;COLEGIO DE EDUCACION INFANTIL Y PRIMARIA;CEIP;SAN LORENZO DE BRINDIS;CALLE;CALLE;LAS VEGAS;;S/N;;;;;24;209;17;LEON;VILLAFRANCA DEL BIERZO;VILLAFRANCA DEL BIERZO;24500;987540348;987540348;;24014617@educa.jcyl.es;http://ceipsanlorenzodebrindis.centros.educa.jcyl.es/sitio/;-6.80622;42.61058;N;N;N;S;S;S;42.61058, -6.80622
2026;24017953;A;ALTA;1;PÚBLICO;14;COLEGIO DE EDUCACION INFANTIL Y PRIMARIA;CEIP;SAN MIGUEL;CALLE;CALLE;OMAÑA;;S/N;;;;;24;202;11;LEON;VILLABLINO;VILLABLINO;24100;987471278;987471278;;24017953@educa.jcyl.es;http://cpsanmiguel.centros.educa.jcyl.es;-6.31908;42.93754;N;N;N;S;N;S;42.93754, -6.31908
2026;24013467;A;ALTA;1;PÚBLICO;14;COLEGIO DE EDUCACION INFANTIL Y PRIMARIA;CEIP;SAN TIRSO;AV.;AVENIDA;RÍO CURUEÑO;54;;;;;;24;193;4;LEON;VECILLA (LA);VECILLA DE CURUEÑO (LA);24840;987741138;;;24013467@educa.jcyl.es;http://cpsantotirso.centros.educa.jcyl.es;-5.41037;42.85293;N;N;N;S;S;S;42.85293, -5.41037
2026;24018477;A;ALTA;1;PÚBLICO;14;COLEGIO DE EDUCACION INFANTIL Y PRIMARIA;CEIP;SANTA ANA;CALLE;CALLE;PROSILLO;;S/N;;;;;24;16;7;LEON;BENUZA;SILVÁN;24388;987452665;;;24018477@educa.jcyl.es;http://crasantaana.centros.educa.jcyl.es;-6.67351;42.33487;N;N;N;S;N;S;42.33487, -6.67351
2026;24016456;A;ALTA;1;PÚBLICO;14;COLEGIO DE EDUCACION INFANTIL Y PRIMARIA;CEIP;SANTA BÁRBARA;CALLE;CALLE;LAS TOLVAS;2;;;;;;24;14;2;LEON;BEMBIBRE;BEMBIBRE;24300;987511255;;;24016456@educa.jcyl.es;http://ceipsantabarbara.centros.educa.jcyl.es;-6.42236;42.60877;N;N;N;S;S;S;42.60877, -6.42236
2026;24014344;A;ALTA;1;PÚBLICO;14;COLEGIO DE EDUCACION INFANTIL Y PRIMARIA;CEIP;SANTIAGO APÓSTOL;AV.;AVENIDA;DE LA CONSTITUCIÓN;;S/N;;;;;24;205;3;LEON;VILLADANGOS DEL PÁRAMO;VILLADANGOS DEL PÁRAMO;24392;987390109;987390109;;24014344@educa.jcyl.es;http://ceip-santiagoapostol.centros.educa.jcyl.es;-5.7646;42.51988;N;N;N;S;S;S;42.51988, -5.7646
2026;24022249;A;ALTA;1;PÚBLICO;14;COLEGIO DE EDUCACION INFANTIL Y PRIMARIA;CEIP;VILLA ROMANA;CALLE;CALLE;MIGUEL HERNÁNDEZ;16;;;;;;24;222;3;LEON;VILLAQUILAMBRE;NAVATEJERA;24193;987285282;987285282;;24022249@educa.jcyl.es;http://ceipvillaromana.centros.educa.jcyl.es/sitio/;-5.5649;42.63075;N;N;N;S;S;S;42.63075, -5.5649
2026;24018313;A;ALTA;1;PÚBLICO;14;COLEGIO DE EDUCACION INFANTIL Y PRIMARIA;CEIP;VILLAQUILAMBRE;CALLE;CALLE;LAS ERAS;;S/N;;;;;24;222;8;LEON;VILLAQUILAMBRE;VILLAQUILAMBRE;24193;987283113;;;24018313@educa.jcyl.es;http://cravillaquilambre.centros.educa.jcyl.es;-5.55758;42.63886;N;N;N;S;S;S;42.63886, -5.55758
2026;24002159;A;ALTA;1;PÚBLICO;14;COLEGIO DE EDUCACION INFANTIL Y PRIMARIA;CEIP;VIRGEN DE LA QUINTA ANGUSTIA;CALLE;CALLE;LAS ESCUELAS;17;;;;;;24;30;2;LEON;CACABELOS;CACABELOS;24540;987546364;987546364;;24002159@educa.jcyl.es;http://ceipvirgendelaquintaangustia.centros.educa.jcyl.es/;-6.72203;42.5974;N;N;N;S;S;S;42.5974, -6.72203
2026;24013315;A;ALTA;1;PÚBLICO;77;CENTRO DE EDUCACIÓN OBLIGATORIA;CEO;CAMINO DE SANTIAGO;AV.;AVENIDA;DE LA AVIACIÓN;;S/N;;;;;24;189;8;LEON;VALVERDE DE LA VIRGEN;VIRGEN DEL CAMINO (LA);24198;987300473;987103023;;24013315@educa.jcyl.es;http://ceocaminodesantiago.centros.educa.jcyl.es;-5.64312;42.58278;N;N;N;S;S;S;42.58278, -5.64312
2026;24001106;A;ALTA;1;PÚBLICO;77;CENTRO DE EDUCACIÓN OBLIGATORIA;CEO;SAN JUAN;CALLE;CALLE;MANUEL GULLON;;S/N;;;;;24;15;2;LEON;BENAVIDES;BENAVIDES DE ÓRBIGO;24280;987371109;987371109;;24001106@educa.jcyl.es;http://ceosanjuan.centros.educa.jcyl.es;-5.89857;42.5048;N;N;N;S;S;S;42.5048, -5.89857
2026;24018659;A;ALTA;1;PÚBLICO;31;CENTRO PUBLICO DE EDUCACION DE PERSONAS ADULTAS;CEPA;CONCHA CASADO;CALLE;CALLE;CARDENAL CISNEROS;51;;;;;;24;142;8;LEON;SAN ANDRÉS DEL RABANEDO;TROBAJO DEL CAMINO;24010;987230628;;;24018659@educa.jcyl.es;http://cepaconchacasado.centros.educa.jcyl.es/;-5.59137;42.601;N;N;N;N;N;N;42.601, -5.59137
2026;24022250;A;ALTA;1;PÚBLICO;68;CENTRO PUBLICO INTEGRADO DE FORMACION PROFESIONAL;CIFP;CIUDAD DE LEÓN;CALLE;CALLE;LA TORRE;7;;;;;;24;89;2;LEON;LEÓN;LEÓN;24002;987276281;987220581;;24022250@educa.jcyl.es;http://www.cifpciudaddeleon.org;-5.57251;42.60045;N;N;N;S;N;N;42.60045, -5.57251
2026;24005525;A;ALTA;2;PRIVADO;72;CENTRO PRIVADO DE EDUCACION INFANTIL PRIMARIA Y SECUNDARIA;Colegio;DISCÍPULAS DE JESÚS;CALLE;CALLE;PABLO FLÓREZ;8;;;;;;24;89;2;LEON;LEÓN;LEÓN;24003;987235132;987231652;;24005525@educa.jcyl.es;http://www.colegiodiscipulasdejesus.com;-5.56808;42.60057;N;N;S;N;S;N;42.60057, -5.56808
2026;24005574;A;ALTA;2;PRIVADO;72;CENTRO PRIVADO DE EDUCACION INFANTIL PRIMARIA Y SECUNDARIA;Colegio;LA ASUNCIÓN;AV.;AVENIDA;MARIANO DE ANDRES;193;;;;;;24;89;2;LEON;LEÓN;LEÓN;24008;987226400;987226682;;24005574@educa.jcyl.es;http://www.asuncionleon.es;-5.56618;42.61896;N;N;S;S;S;S;42.61896, -5.56618
2026;24008061;A;ALTA;2;PRIVADO;72;CENTRO PRIVADO DE EDUCACION INFANTIL PRIMARIA Y SECUNDARIA;Colegio;LA ASUNCIÓN;CALLE;CALLE;LA ASUNCIÓN;6;;;;;;24;115;21;LEON;PONFERRADA;PONFERRADA;24400;987411868;987412200;;24008061@educa.jcyl.es;http://www.ponfeasuncion.es;-6.61177;42.54509;N;N;S;S;S;N;42.54509, -6.61177
2026;24005616;A;ALTA;2;PRIVADO;72;CENTRO PRIVADO DE EDUCACION INFANTIL PRIMARIA Y SECUNDARIA;Colegio;NUESTRA MADRE DEL BUEN CONSEJO;AV.;AVENIDA;AGUSTINOS DE LEÓN;12;;;;;;24;89;2;LEON;LEÓN;LEÓN;24010;987800900;987802349;;24005616@educa.jcyl.es;http://agustinosleon.com;-5.59958;42.58626;N;S;S;N;S;S;42.58626, -5.59958
2026;24005823;A;ALTA;2;PRIVADO;15;CENTRO PRIVADO DE EDUCACION INFANTIL Y PRIMARIA;Colegio;SAGRADO CORAZÓN;CALLE;CALLE;GRAN VÍA DE SAN MARCOS;17;;;;;;24;89;2;LEON;LEÓN;LEÓN;24001;987238554;;;24005823@educa.jcyl.es;;-5.57386;42.59873;N;N;S;S;S;N;42.59873, -5.57386
2026;24008307;A;ALTA;2;PRIVADO;72;CENTRO PRIVADO DE EDUCACION INFANTIL PRIMARIA Y SECUNDARIA;Colegio;SAN IGNACIO;AV.;AVENIDA;COMPOSTILLA;34;;;;;;24;115;21;LEON;PONFERRADA;PONFERRADA;24402;987411250;987456176;;24008307@educa.jcyl.es;;-6.59758;42.55149;N;N;S;N;S;N;42.55149, -6.59758
2026;24005707;A;ALTA;2;PRIVADO;72;CENTRO PRIVADO DE EDUCACION INFANTIL PRIMARIA Y SECUNDARIA;Colegio;SAN JOSÉ;CALLE;CALLE;SAN JUAN DE PRADO;2;;;;;;24;89;2;LEON;LEÓN;LEÓN;24008;987225650;;;24005707@educa.jcyl.es;https://sjosele.com/;-5.57307;42.6045;N;S;S;S;S;N;42.6045, -5.57307
2026;24005631;A;ALTA;2;PRIVADO;72;CENTRO PRIVADO DE EDUCACION INFANTIL PRIMARIA Y SECUNDARIA;Colegio;SANTA TERESA;CALLE;CALLE;PABLO FLÓREZ;5;;;;;;24;89;2;LEON;LEÓN;LEÓN;24003;987234200;987235380;;24005631@educa.jcyl.es;;-5.56789;42.60023;N;N;S;N;S;S;42.60023, -5.56789
2026;24005537;A;ALTA;2;PRIVADO;72;CENTRO PRIVADO DE EDUCACION INFANTIL PRIMARIA Y SECUNDARIA;Colegio;VIRGEN BLANCA;CALLE;CALLE;SAN JUAN;7;;;;;;24;89;2;LEON;LEÓN;LEÓN;24006;987259411;987259411;;24005537@educa.jcyl.es;;-5.56345;42.59773;N;N;S;S;S;N;42.59773, -5.56345
2026;24022626;A;ALTA;2;PRIVADO;198;CENTRO PRIVADO AUTORIZADO DE ENSEÑANZAS DEPORTIVAS;CPR DEP;BIERZO NATURA;CALLE;CALLE;INSTITUTO;;S/N;;;;;24;169;9;LEON;TORENO;TORENO;24450;;;;24022626@educa.jcyl.es;;-6.5144;42.69394;N;N;N;N;N;N;42.69394, -6.5144
2026;24021971;A;ALTA;2;PRIVADO;137;CENTRO PRIVADO AUTORIZADO ELEMENTAL DE MUSICA;CPr Música;MASQUEMÚSICA;CALLE;CALLE;MARTÍN SARMIENTO;19;;;;;;24;89;2;LEON;LEÓN;LEÓN;24004;987035594;;;24021971@educa.jcyl.es;;-5.57347;42.59124;N;N;N;N;N;N;42.59124, -5.57347
2026;24022742;A;ALTA;2;PRIVADO;4;CENTRO PRIVADO DE EDUCACION INFANTIL;CPrEI;CAMPANILLAS;CALLE;CALLE;PADRE AMPUDIA;2;;;;;;24;89;2;LEON;LEÓN;LEÓN;24008;699291545;;;24022742@educa.jcyl.es;;-5.58175;42.60626;N;N;N;N;N;N;42.60626, -5.58175
2026;24021920;A;ALTA;2;PRIVADO;4;CENTRO PRIVADO DE EDUCACION INFANTIL;CPrEI;CASA SANTA MÓNICA;AV.;AVENIDA;DE FABERO;6;;;;;;24;115;21;LEON;PONFERRADA;PONFERRADA;24403;987417300;;;24021920@educa.jcyl.es;;-6.61645;42.54554;N;N;N;N;S;N;42.54554, -6.61645
2026;24022699;A;ALTA;2;PRIVADO;4;CENTRO PRIVADO DE EDUCACION INFANTIL;CPrEI;DIN DÓN;CALLE;CALLE;OBISPO ALMARCHA;16;;;;;;24;89;2;LEON;LEÓN;LEÓN;24006;987259359;;;24022699@educa.jcyl.es;;-5.56715;42.59654;N;N;N;N;N;N;42.59654, -5.56715
2026;24022614;A;ALTA;2;PRIVADO;4;CENTRO PRIVADO DE EDUCACION INFANTIL;CPrEI;EL ÁLAMO;AV.;AVENIDA;DE LA LASTRA;;49-51;;;;;24;89;2;LEON;LEÓN;LEÓN;24005;987192589;;;24022614@educa.jcyl.es;;-5.55093;42.57814;N;N;N;N;N;N;42.57814, -5.55093
2026;24022766;A;ALTA;2;PRIVADO;4;CENTRO PRIVADO DE EDUCACION INFANTIL;CPrEI;ÉRASE UNA VEZ;AV.;AVENIDA;REYES LEONESES;23;;;;;;24;89;2;LEON;LEÓN;LEÓN;24008;606842100;;;24022766@educa.jcyl.es;;-5.58906;42.60979;N;N;N;N;N;N;42.60979, -5.58906
2026;24018908;A;ALTA;2;PRIVADO;4;CENTRO PRIVADO DE EDUCACION INFANTIL;CPrEI;HOGAR DE LA ESPERANZA;CALLE;CALLE;GUMERSINDO AZCÁRATE;7;;;;;;24;89;2;LEON;LEÓN;LEÓN;24008;987224629;;;24018908@educa.jcyl.es;;-5.57234;42.61073;N;N;S;N;S;S;42.61073, -5.57234
2026;24022717;A;ALTA;2;PRIVADO;4;CENTRO PRIVADO DE EDUCACION INFANTIL;CPrEI;MI CASITA;CALLE;CALLE;SERRANOS;16;;;;;;24;89;2;LEON;LEÓN;LEÓN;24003;987176025;;;24022717@educa.jcyl.es;;-5.57146;42.60065;N;N;N;N;N;N;42.60065, -5.57146
2026;24022225;A;ALTA;2;PRIVADO;4;CENTRO PRIVADO DE EDUCACION INFANTIL;CPrEI;PEQUELANDIA;CALLE;CALLE;EL HAYEDO;6;;;;;;24;89;2;LEON;LEÓN;LEÓN;24007;987242764;987242764;;24022225@educa.jcyl.es;https://www.pequelandialeon.com;-5.63904;42.89051;N;N;N;N;S;N;42.89051, -5.63904
2026;24022651;A;ALTA;2;PRIVADO;4;CENTRO PRIVADO DE EDUCACION INFANTIL;CPrEI;RENACUAJOS;CALLE;CALLE;JAIME BALMES;1;;;;;;24;222;7;LEON;VILLAQUILAMBRE;VILLAOBISPO DE LAS REGUERAS;24195;987176917;;;24022651@educa.jcyl.es;;-5.55281;42.61103;N;N;N;N;N;N;42.61103, -5.55281
2026;24016705;A;ALTA;2;PRIVADO;58;CENTRO PRIVADO DE FORMACION PROFESIONAL ESPECIFICA;CPrFP;COLEGIO SIERRA PAMBLEY;CALLE;CALLE;SIERRA PAMBLEY;10;;;;;;24;82;1;LEON;HOSPITAL DE ÓRBIGO;HOSPITAL DE ÓRBIGO;24286;987388272;987388737;;24016705@educa.jcyl.es;;-5.88103;42.46061;N;N;S;N;N;N;42.46061, -5.88103
2026;24022511;A;ALTA;2;PRIVADO;58;CENTRO PRIVADO DE FORMACION PROFESIONAL ESPECIFICA;CPrFP;DOWN LEÓN-AMIDOWN-ASOCIACIÓN AMIGOS SÍNDROME DE DOWN;CALLE;CALLE;SAN ANTONIO;;S/N;;;;;24;89;2;LEON;LEÓN;LEÓN;24008;987084948;;;24022511@educa.jcyl.es;;-5.57066;42.61561;N;N;S;N;N;N;42.61561, -5.57066
2026;24022377;A;ALTA;2;PRIVADO;58;CENTRO PRIVADO DE FORMACION PROFESIONAL ESPECIFICA;CPrFP;ESCUELA LEONESA DE RADIOTERAPIA;CALLE;CALLE;ASTORGA;20;;;;;;24;89;2;LEON;LEÓN;LEÓN;24009;;;;24022377@educa.jcyl.es;http://www.radioterapialeon.es/;-5.56824;42.599;N;N;N;N;N;N;42.599, -5.56824
2026;24022547;A;ALTA;2;PRIVADO;58;CENTRO PRIVADO DE FORMACION PROFESIONAL ESPECIFICA;CPrFP;FORMADUERO;CALLE;CALLE;CAMINÓN;23;;;;;;24;222;8;LEON;VILLAQUILAMBRE;VILLAQUILAMBRE;24193;;;;24022547@educa.jcyl.es;;-5.47694;42.60137;N;N;N;N;N;N;42.60137, -5.47694
2026;24017801;A;ALTA;2;PRIVADO;58;CENTRO PRIVADO DE FORMACION PROFESIONAL ESPECIFICA;CPrFP;MARÍA AUXILIADORA;CALLE;CALLE;SAN JUAN BOSCO;26;;;;;;24;89;2;LEON;LEÓN;LEÓN;24009;987257860;987262245;;24017801@educa.jcyl.es;http://www.cmaleon.es;-5.58683;42.58018;N;N;S;N;N;N;42.58018, -5.58683
2026;24008320;A;ALTA;2;PRIVADO;58;CENTRO PRIVADO DE FORMACION PROFESIONAL ESPECIFICA;CPrFP;MERCURIO;CALLE;CALLE;EL RAÑADERO;5;;;;;;24;115;21;LEON;PONFERRADA;PONFERRADA;24401;987414238;987414238;;24008320@educa.jcyl.es;http://www.fpmercurio.org;-6.59141;42.544;N;N;S;N;N;N;42.544, -6.59141
2026;24022080;A;ALTA;2;PRIVADO;186;ESCUELA DE DANZA;ED;COPPELIA, ESCUELA DE DANZA DE PONFERRADA;CALLE;CALLE;JOSÉ VÁLGOMA SUÁREZ;8;;;;;;24;115;21;LEON;PONFERRADA;PONFERRADA;24400;987419502;987419502;;24022080@educa.jcyl.es;;-6.6076;42.54773;N;N;N;N;N;N;42.54773, -6.6076
2026;24022213;A;ALTA;2;PRIVADO;186;ESCUELA DE DANZA;ED;COPPELIALEÓN;CALLE;CALLE;SAN LORENZO;6;;;BAJO;;;24;89;2;LEON;LEÓN;LEÓN;24007;987100782;;;24022213@educa.jcyl.es;;-5.56621;42.60053;N;N;N;N;N;N;42.60053, -5.56621
2026;24022316;A;ALTA;1;PÚBLICO;3;ESCUELA DE EDUCACION INFANTIL;EEI;ALTO SOL;CALLE;CALLE;LA SANTINA;2;;;;;;24;222;3;LEON;VILLAQUILAMBRE;NAVATEJERA;24193;987286217;;;24022316@educa.jcyl.es;;-5.56296;42.63421;N;N;N;N;S;N;42.63421, -5.56296
2026;24022924;A;ALTA;1;PÚBLICO;3;ESCUELA DE EDUCACION INFANTIL;EEI;BERNESGA;AV.;AVENIDA;CABOALLES;14;;;;;;24;61;5;LEON;CUADROS;LORENZANA;24610;987583659;;;24022924@educa.jcyl.es;;-5.63006;42.66658;N;N;N;N;N;N;42.66658, -5.63006
2026;24022304;A;ALTA;1;PÚBLICO;3;ESCUELA DE EDUCACION INFANTIL;EEI;EL COLE DE COLORES;CALLE;CALLE;LAS ERAS;;S/N;;;;;24;39;101;LEON;CARRIZO;CARRIZO DE LA RIBERA;24270;;;;24022304@educa.jcyl.es;;-5.8455;42.56946;N;N;N;N;S;N;42.56946, -5.8455
2026;24022067;A;ALTA;1;PÚBLICO;3;ESCUELA DE EDUCACION INFANTIL;EEI;HERMANA CARMEN GÓMEZ;CALLE;CALLE;LIMONAR DE CUBA;;S/N;;;;;24;142;8;LEON;SAN ANDRÉS DEL RABANEDO;TROBAJO DEL CAMINO;24010;987840017;987840046;;24022067@educa.jcyl.es;;-5.60707;42.59449;N;N;N;S;S;N;42.59449, -5.60707
