Provincia;Localidad;Código Centro;Centro Educativo;Titularidad Centro;Familia Profesional;Código Familia;Nivel Educativo;Clave Ciclo;Ciclo Formativo/Curso de Especialización;Modalidad;"Tipo
enseñanza";Grupos 1º;Grupos 2º;Grupos 3º;Dirección centro;Código postal;Teléfono;e-mail;Web;Localización
León;La Bañeza;24000679;IES VÍA DE LA PLATA - LEÓN;Educación;Electricidad y Electrónica;ELE;Grado Medio;ELE01M;Instalaciones Eléctricas y Automáticas;Presencial;Pública;1.0;1.0;;C/ General Benavides, 51;24750;987 64 1600;24000679@educa.jcyl.es;http://www.iesviadelaplata.es;42.30408, -5.90259
León;La Bañeza;24000679;IES VÍA DE LA PLATA - LEÓN;Educación;Instalación y Mantenimiento;IMA;Grado Superior;IMA03S;Mecatrónica industrial;Presencial;Pública;1.0;0.0;;C/ General Benavides, 51;24750;987 64 1600;24000679@educa.jcyl.es;http://www.iesviadelaplata.es;42.30408, -5.90259
León;Bembibre;24000990;IES EL SEÑOR DE BEMBIBRE;Educación;Administración y Gestión;ADG;Grado Básico;ADG01B;Servicios Administrativos;Presencial;Pública;1.0;1.0;;C/ Pradoluengo, s/n;24300;987 51 0156;24000990@educa.jcyl.es;http://ieselsenordebembibre.centros.educa.jcyl.es;42.61918, -6.41633
León;León;24005291;DON BOSCO - LEÓN;Privada;Electricidad y Electrónica;ELE;Grado Medio;ELE01M;Instalaciones Eléctricas y Automáticas;Presencial;Concertada;1.0;1.0;;C/ San Juan Bosco, 11;24190;987 20 4700;24005291@educa.jcyl.es;https://cdbosco.com;42.58021, -5.58656
León;León;24005291;DON BOSCO - LEÓN;Privada;Fabricación Mecánica;FME;Grado Medio;FME01M;Mecanizado;Presencial;Concertada;1.0;1.0;;C/ San Juan Bosco, 11;24190;987 20 4700;24005291@educa.jcyl.es;https://cdbosco.com;42.58021, -5.58656
León;León;24005291;DON BOSCO - LEÓN;Privada;Electricidad y Electrónica;ELE;Grado Medio;ELE02M;Instalaciones de Telecomunicaciones;Presencial;Concertada;1.0;1.0;;C/ San Juan Bosco, 11;24190;987 20 4700;24005291@educa.jcyl.es;https://cdbosco.com;42.58021, -5.58656
León;León;24005291;DON BOSCO - LEÓN;Privada;Electricidad y Electrónica;ELE;Grado Superior;ELE04S;Automatización y Robótica Industrial;Presencial;Concertada;1.0;1.0;;C/ San Juan Bosco, 11;24190;987 20 4700;24005291@educa.jcyl.es;https://cdbosco.com;42.58021, -5.58656
León;León;24005291;DON BOSCO - LEÓN;Privada;Electricidad y Electrónica;ELE;Grado Básico;ELE01B;Electricidad y Electrónica;Presencial;Concertada;1.0;1.0;;C/ San Juan Bosco, 11;24190;987 20 4700;24005291@educa.jcyl.es;https://cdbosco.com;42.58021, -5.58656
León;León;24005291;DON BOSCO - LEÓN;Privada;Instalación y Mantenimiento;IMA;Grado Medio;IMA03M;Mantenimiento Electromecánico;Presencial;Concertada;1.0;1.0;;C/ San Juan Bosco, 11;24190;987 20 4700;24005291@educa.jcyl.es;https://cdbosco.com;42.58021, -5.58656
León;León;24005291;DON BOSCO - LEÓN;Privada;Instalación y Mantenimiento;IMA;Grado Superior;IMA03S;Mecatrónica Industrial;Presencial;Concertada;1.0;1.0;;C/ San Juan Bosco, 11;24190;987 20 4700;24005291@educa.jcyl.es;https://cdbosco.com;42.58021, -5.58656
León;Armunia;24005355;IES ANTONIO GARCÍA BELLIDO;Educación;Textil, Confección y Piel;TCP;Grado Básico;TCP02B;Tapicería y Cortinaje;Presencial;Pública;1.0;1.0;;C/ Fraga Iribarne, 39;24009;987 25 2198;24005355@educa.jcyl.es;http://iesantoniogarciabellido.centros.educa.jcyl.es;42.5908, -5.58934
León;Armunia;24005355;IES ANTONIO GARCÍA BELLIDO;Educación;Textil, Confección y Piel;TCP;Grado Medio;TCP01M;Confección y Moda;Presencial;Pública;1.0;0.0;;C/ Fraga Iribarne, 39;24009;987 25 2198;24005355@educa.jcyl.es;http://iesantoniogarciabellido.centros.educa.jcyl.es;42.5908, -5.58934
León;León;24006037;IES JUAN DEL ENZINA;Educación;Agraria;AGA;Grado Básico;AGA01B;Agro-jardinería y Composiciones Florales;Presencial;Pública;1.0;1.0;;C/ Ramón y Cajal, 2;24002;987 23 9000;24006037@educa.jcyl.es;http://iesjuandelenzina.centros.educa.jcyl.es;42.59888, -5.5716
León;León;24006037;IES JUAN DEL ENZINA;Educación;Servicios Socioculturales y a la Comunidad;SSC;Grado Superior;SSC01S;Educación Infantil;Presencial;Pública;1.0;0.0;;C/ Ramón y Cajal, 2;24002;987 23 9000;24006037@educa.jcyl.es;http://iesjuandelenzina.centros.educa.jcyl.es;42.59888, -5.5716
León;León;24006049;IES ORDOÑO II;Educación;Actividades Físicas y Deportivas;AFD;Grado Superior;AFD01S;Enseñanza y Animación Sociodeportiva;Presencial;Pública;1.0;2.0;;C/ San Juan de Sahagún, s/n;24007;987 22 3200;24006049@educa.jcyl.es;http://iesordonosegundo.centros.educa.jcyl.es/sitio/;42.6085, -5.56531
León;León;24006049;IES ORDOÑO II;Educación;Actividades Físicas y Deportivas;AFD;Grado Superior;AFD02S;Acondicionamiento Físico;Presencial;Pública;1.0;0.0;;C/ San Juan de Sahagún, s/n;24007;987 22 3200;24006049@educa.jcyl.es;http://iesordonosegundo.centros.educa.jcyl.es/sitio/;42.6085, -5.56531
León;León;24006049;IES ORDOÑO II;Educación;Servicios Socioculturales y a la Comunidad;SSC;Grado Medio;SSC01Md;Atención a Personas en Situación de Dependencia (distancia);Distancia;Pública;1.0;0.0;;C/ San Juan de Sahagún, s/n;24007;987 22 3200;24006049@educa.jcyl.es;http://iesordonosegundo.centros.educa.jcyl.es/sitio/;42.6085, -5.56531
León;León;24006049;IES ORDOÑO II;Educación;Servicios Socioculturales y a la Comunidad;SSC;Grado Superior;SSC01S;Educación Infantil;Presencial;Pública;1.0;1.0;;C/ San Juan de Sahagún, s/n;24007;987 22 3200;24006049@educa.jcyl.es;http://iesordonosegundo.centros.educa.jcyl.es/sitio/;42.6085, -5.56531
León;León;24006049;IES ORDOÑO II;Educación;Servicios Socioculturales y a la Comunidad;SSC;Grado Superior;SSC01Sd;Educación Infantil (distancia);Distancia;Pública;1.0;0.0;;C/ San Juan de Sahagún, s/n;24007;987 22 3200;24006049@educa.jcyl.es;http://iesordonosegundo.centros.educa.jcyl.es/sitio/;42.6085, -5.56531
León;León;24006049;IES ORDOÑO II;Educación;Administración y Gestión;ADG;Grado Básico;ADG01B;Servicios Administrativos;Presencial;Pública;1.0;1.0;;C/ San Juan de Sahagún, s/n;24007;987 22 3200;24006049@educa.jcyl.es;http://iesordonosegundo.centros.educa.jcyl.es/sitio/;42.6085, -5.56531
León;León;24006049;IES ORDOÑO II;Educación;Servicios Socioculturales y a la Comunidad;SSC;Grado Medio;SSC01M;Atención a Personas en Situación de Dependencia;Presencial;Pública;1.0;1.0;;C/ San Juan de Sahagún, s/n;24007;987 22 3200;24006049@educa.jcyl.es;http://iesordonosegundo.centros.educa.jcyl.es/sitio/;42.6085, -5.56531
León;León;24006050;IES PADRE ISLA;Educación;Química;QUI;Grado Medio;QUI01M;Planta Química;Presencial;Pública;1.0;1.0;;Paseo de la Facultad, 45;24004;987 20 0011;24006050@educa.jcyl.es;http://iespadreisla.centros.educa.jcyl.es;42.58952, -5.57275
León;León;24006050;IES PADRE ISLA;Educación;Química;QUI;Grado Medio;QUI02M;Operaciones de Laboratorio;Presencial;Pública;1.0;1.0;;Paseo de la Facultad, 45;24004;987 20 0011;24006050@educa.jcyl.es;http://iespadreisla.centros.educa.jcyl.es;42.58952, -5.57275
León;León;24006050;IES PADRE ISLA;Educación;Química;QUI;Grado Superior;QUI01S;Laboratorio de Análisis y Control de Calidad;Presencial;Pública;1.0;1.0;;Paseo de la Facultad, 45;24004;987 20 0011;24006050@educa.jcyl.es;http://iespadreisla.centros.educa.jcyl.es;42.58952, -5.57275
León;León;24006050;IES PADRE ISLA;Educación;Química;QUI;Grado Superior;QUI03S;Fabricación de Productos Farmacéuticos, Biotecnológicos y Afines;Presencial;Pública;1.0;1.0;;Paseo de la Facultad, 45;24004;987 20 0011;24006050@educa.jcyl.es;http://iespadreisla.centros.educa.jcyl.es;42.58952, -5.57275
León;León;24006074;CIFP CENTEC;Privada;Administración y Gestión;ADG;Grado Básico;ADG01B;Servicios Administrativos;Presencial;Concertada;2.0;2.0;;C/ Ramón y Cajal, 8;24002;987 22 8282;24006074@educa.jcyl.es;http://www.fp-centec.com/;42.60201, -5.57201
León;León;24006074;CIFP CENTEC;Privada;Administración y Gestión;ADG;Grado Medio;ADG01M;Gestión Administrativa;Presencial;Concertada;1.0;1.0;;C/ Ramón y Cajal, 8;24002;987 22 8282;24006074@educa.jcyl.es;http://www.fp-centec.com/;42.60201, -5.57201
León;León;24006116;ESCUELA PROFESIONAL SAN FRANCISCO;Privada;Transporte y Mantenimiento de Vehículos;TMV;Grado Básico;TMV01B;Mantenimiento de Vehículos;Presencial;Concertada;1.0;1.0;;C/ Alcalde Miguel Castaño, 6;24005;987 25 0313;24006116@educa.jcyl.es;https://www.sanfranciscoescuela.com/;42.59352, -5.56981
León;León;24006116;ESCUELA PROFESIONAL SAN FRANCISCO;Privada;Transporte y Mantenimiento de Vehículos;TMV;Grado Medio;TMV02M;Electromecánica de Vehículos Automóviles;Presencial;Concertada;1.0;1.0;;C/ Alcalde Miguel Castaño, 6;24005;987 25 0313;24006116@educa.jcyl.es;https://www.sanfranciscoescuela.com/;42.59352, -5.56981
León;León;24006116;ESCUELA PROFESIONAL SAN FRANCISCO;Privada;Transporte y Mantenimiento de Vehículos;TMV;Grado Superior;TMV01S;Automoción;Presencial;Concertada;1.0;1.0;;C/ Alcalde Miguel Castaño, 6;24005;987 25 0313;24006116@educa.jcyl.es;https://www.sanfranciscoescuela.com/;42.59352, -5.56981
León;León;24006128;IES GINER DE LOS RÍOS;Educación;Electricidad y Electrónica;ELE;Grado Medio;ELE02M;Instalaciones de Telecomunicaciones;Presencial;Pública;1.0;1.0;;Avda. Real, 35;24006;987 25 5511;24006128@educa.jcyl.es;http://www.ginerdelosrios.org;42.59432, -5.55959
León;León;24006128;IES GINER DE LOS RÍOS;Educación;Sanidad;SAN;Grado Medio;SAN01Md;Emergencias Sanitarias (distancia);Distancia;Pública;1.0;0.0;;Avda. Real, 35;24006;987 25 5511;24006128@educa.jcyl.es;http://www.ginerdelosrios.org;42.59432, -5.55959
León;León;24006128;IES GINER DE LOS RÍOS;Educación;Sanidad;SAN;Grado Medio;SAN21;Cuidados Auxiliares de Enfermería;Presencial;Pública;2.0;2.0;;Avda. Real, 35;24006;987 25 5511;24006128@educa.jcyl.es;http://www.ginerdelosrios.org;42.59432, -5.55959
León;León;24006128;IES GINER DE LOS RÍOS;Educación;Transporte y Mantenimiento de Vehículos;TMV;Grado Medio;TMV02M;Electromecánica de Vehículos Automóviles;Presencial;Pública;1.0;1.0;;Avda. Real, 35;24006;987 25 5511;24006128@educa.jcyl.es;http://www.ginerdelosrios.org;42.59432, -5.55959
León;León;24006128;IES GINER DE LOS RÍOS;Educación;Transporte y Mantenimiento de Vehículos;TMV;Grado Superior;TMV01S;Automoción;Presencial;Pública;1.0;1.0;;Avda. Real, 35;24006;987 25 5511;24006128@educa.jcyl.es;http://www.ginerdelosrios.org;42.59432, -5.55959
León;León;24006128;IES GINER DE LOS RÍOS;Educación;Electricidad y Electrónica;ELE;Grado Básico;ELE01B;Electricidad y Electrónica;Presencial;Pública;1.0;1.0;;Avda. Real, 35;24006;987 25 5511;24006128@educa.jcyl.es;http://www.ginerdelosrios.org;42.59432, -5.55959
León;León;24006128;IES GINER DE LOS RÍOS;Educación;Electricidad y Electrónica;ELE;Grado Superior;ELE03S;Mantenimiento Electrónico;Presencial;Pública;1.0;1.0;;Avda. Real, 35;24006;987 25 5511;24006128@educa.jcyl.es;http://www.ginerdelosrios.org;42.59432, -5.55959
León;León;24006128;IES GINER DE LOS RÍOS;Educación;Química;QUI;Curso Especialización;QUI01E;Cultivos celulares;Presencial;Pública;1.0;0.0;;Avda. Real, 35;24006;987 25 5511;24006128@educa.jcyl.es;http://www.ginerdelosrios.org;42.59432, -5.55959
León;León;24006128;IES GINER DE LOS RÍOS;Educación;Sanidad;SAN;Grado Medio;SAN01M;Emergencias Sanitarias;Presencial;Pública;1.0;1.0;;Avda. Real, 35;24006;987 25 5511;24006128@educa.jcyl.es;http://www.ginerdelosrios.org;42.59432, -5.55959
León;León;24006128;IES GINER DE LOS RÍOS;Educación;Sanidad;SAN;Grado Medio;SAN02M;Farmacia y Parafarmacia;Presencial;Pública;1.0;1.0;;Avda. Real, 35;24006;987 25 5511;24006128@educa.jcyl.es;http://www.ginerdelosrios.org;42.59432, -5.55959
León;León;24006128;IES GINER DE LOS RÍOS;Educación;Transporte y Mantenimiento de Vehículos;TMV;Curso Especialización;TMV03E;Mantenimiento y seguridad en sistemas  de vehículos hibridos y eléctricos;Presencial;Pública;1.0;0.0;;Avda. Real, 35;24006;987 25 5511;24006128@educa.jcyl.es;http://www.ginerdelosrios.org;42.59432, -5.55959
León;León;24006128;IES GINER DE LOS RÍOS;Educación;Electricidad y Electrónica;ELE;Grado Superior;ELE02S;Sistemas de Telecomunicaciones e Informáticos;Presencial;Pública;1.0;1.0;;Avda. Real, 35;24006;987 25 5511;24006128@educa.jcyl.es;http://www.ginerdelosrios.org;42.59432, -5.55959
León;León;24006128;IES GINER DE LOS RÍOS;Educación;Electricidad y Electrónica;ELE;Curso Especialización;ELE04E;Instalación y mantenimiento de sistemas conectados a internet (IOT);Presencial;Pública;1.0;0.0;;Avda. Real, 35;24006;987 25 5511;24006128@educa.jcyl.es;http://www.ginerdelosrios.org;42.59432, -5.55959
León;León;24006128;IES GINER DE LOS RÍOS;Educación;Sanidad;SAN;Grado Superior;SAN07S;Imagen para el Diagnóstico y Medicina Nuclear;Presencial;Pública;2.0;2.0;;Avda. Real, 35;24006;987 25 5511;24006128@educa.jcyl.es;http://www.ginerdelosrios.org;42.59432, -5.55959
León;León;24006128;IES GINER DE LOS RÍOS;Educación;Sanidad;SAN;Grado Superior;SAN08S;Laboratorio Clínico y Biomédico;Presencial;Pública;2.0;2.0;;Avda. Real, 35;24006;987 25 5511;24006128@educa.jcyl.es;http://www.ginerdelosrios.org;42.59432, -5.55959
León;León;24006128;IES GINER DE LOS RÍOS;Educación;Transporte y Mantenimiento de Vehículos;TMV;Grado Medio;TMV01M;Carrocería;Presencial;Pública;1.0;1.0;;Avda. Real, 35;24006;987 25 5511;24006128@educa.jcyl.es;http://www.ginerdelosrios.org;42.59432, -5.55959
León;Ponferrada;24008320;MERCURIO;Privada;Administración y Gestión;ADG;Grado Básico;ADG01B;Servicios Administrativos;Presencial;Concertada;1.0;1.0;;C/ El Rañadero, 7;24400;987 41 4238;24008320@educa.jcyl.es;http://www.fpmercurio.org;42.544, -6.59141
León;Ponferrada;24008320;MERCURIO;Privada;Informática y Comunicaciones;IFC;Grado Básico;IFC01B;Informática y Comunicaciones;Presencial;Concertada;1.0;1.0;;C/ El Rañadero, 7;24400;987 41 4238;24008320@educa.jcyl.es;http://www.fpmercurio.org;42.544, -6.59141
León;Ponferrada;24008320;MERCURIO;Privada;Comercio y Marketing;COM;Grado Medio;COM01M;Actividades Comerciales;Presencial;Concertada;1.0;1.0;;C/ El Rañadero, 7;24400;987 41 4238;24008320@educa.jcyl.es;http://www.fpmercurio.org;42.544, -6.59141
León;Ponferrada;24008320;MERCURIO;Privada;Administración y Gestión;ADG;Grado Superior;ADG01S;Asistencia a la Dirección;Presencial;Concertada;1.0;1.0;;C/ El Rañadero, 7;24400;987 41 4238;24008320@educa.jcyl.es;http://www.fpmercurio.org;42.544, -6.59141
León;Ponferrada;24008320;MERCURIO;Privada;Administración y Gestión;ADG;Grado Superior;ADG02S;Administración y Finanzas;Presencial;Concertada;1.0;1.0;;C/ El Rañadero, 7;24400;987 41 4238;24008320@educa.jcyl.es;http://www.fpmercurio.org;42.544, -6.59141
León;Ponferrada;24008393;IES ÁLVARO DE MENDAÑA;Educación;Administración y Gestión;ADG;Grado Básico;ADG01B;Servicios Administrativos;Presencial;Pública;1.0;1.0;;Avda. Huertas del Sacramento, 10;24400;987 41 4612;24008393@educa.jcyl.es;http://iesalvarodemendana.centros.educa.jcyl.es/;42.55055, -6.59532
León;Ponferrada;24008411;IES VIRGEN DE LA ENCINA;Educación;Electricidad y Electrónica;ELE;Grado Medio;ELE01M;Instalaciones Eléctricas y Automáticas;Presencial;Pública;1.0;1.0;;C/ General Gómez Núñez, 53;24400;987 41 1816;24008411@educa.jcyl.es;http://iesvirgendelaencina.centros.educa.jcyl.es;42.55219, -6.60006
León;Ponferrada;24008411;IES VIRGEN DE LA ENCINA;Educación;Electricidad y Electrónica;ELE;Grado Superior;ELE04S;Automatización y Robótica Industrial;Presencial;Pública;1.0;1.0;;C/ General Gómez Núñez, 53;24400;987 41 1816;24008411@educa.jcyl.es;http://iesvirgendelaencina.centros.educa.jcyl.es;42.55219, -6.60006
León;Ponferrada;24008411;IES VIRGEN DE LA ENCINA;Educación;Electricidad y Electrónica;ELE;Curso Especialización;ELE01E;Ciberseguridad en entornos de las tecnologías de la operación;Presencial;Pública;1.0;0.0;;C/ General Gómez Núñez, 53;24400;987 41 1816;24008411@educa.jcyl.es;http://iesvirgendelaencina.centros.educa.jcyl.es;42.55219, -6.60006
León;Ponferrada;24008411;IES VIRGEN DE LA ENCINA;Educación;Fabricación Mecánica;FME;Grado Básico;FME01B;Fabricación y Montaje;Presencial;Pública;1.0;1.0;;C/ General Gómez Núñez, 53;24400;987 41 1816;24008411@educa.jcyl.es;http://iesvirgendelaencina.centros.educa.jcyl.es;42.55219, -6.60006
León;Ponferrada;24008411;IES VIRGEN DE LA ENCINA;Educación;Instalación y Mantenimiento;IMA;Grado Medio;IMA03M;Mantenimiento Electromecánico;Presencial;Pública;1.0;1.0;;C/ General Gómez Núñez, 53;24400;987 41 1816;24008411@educa.jcyl.es;http://iesvirgendelaencina.centros.educa.jcyl.es;42.55219, -6.60006
León;Ponferrada;24008411;IES VIRGEN DE LA ENCINA;Educación;Madera, Mueble y Corcho;MAM;Grado Medio;MAM01M;Carpintería y Mueble;Presencial;Pública;1.0;1.0;;C/ General Gómez Núñez, 53;24400;987 41 1816;24008411@educa.jcyl.es;http://iesvirgendelaencina.centros.educa.jcyl.es;42.55219, -6.60006
León;Ponferrada;24008411;IES VIRGEN DE LA ENCINA;Educación;Transporte y Mantenimiento de Vehículos;TMV;Grado Básico;TMV01B;Mantenimiento de Vehículos;Presencial;Pública;1.0;1.0;;C/ General Gómez Núñez, 53;24400;987 41 1816;24008411@educa.jcyl.es;http://iesvirgendelaencina.centros.educa.jcyl.es;42.55219, -6.60006
León;Ponferrada;24008411;IES VIRGEN DE LA ENCINA;Educación;Transporte y Mantenimiento de Vehículos;TMV;Grado Medio;TMV02M;Electromecánica de Vehículos Automóviles;Presencial;Pública;1.0;1.0;;C/ General Gómez Núñez, 53;24400;987 41 1816;24008411@educa.jcyl.es;http://iesvirgendelaencina.centros.educa.jcyl.es;42.55219, -6.60006
León;Ponferrada;24008411;IES VIRGEN DE LA ENCINA;Educación;Instalación y Mantenimiento;IMA;Grado Superior;IMA03S;Mecatrónica Industrial;Presencial;Pública;1.0;1.0;;C/ General Gómez Núñez, 53;24400;987 41 1816;24008411@educa.jcyl.es;http://iesvirgendelaencina.centros.educa.jcyl.es;42.55219, -6.60006
León;Ponferrada;24008411;IES VIRGEN DE LA ENCINA;Educación;Transporte y Mantenimiento de Vehículos;TMV;Grado Medio;TMV01M;Carrocería;Presencial;Pública;1.0;1.0;;C/ General Gómez Núñez, 53;24400;987 41 1816;24008411@educa.jcyl.es;http://iesvirgendelaencina.centros.educa.jcyl.es;42.55219, -6.60006
León;Ponferrada;24008411;IES VIRGEN DE LA ENCINA;Educación;Electricidad y Electrónica;ELE;Grado Medio;ELE02M;Instalaciones de Telecomunicaciones;Presencial;Pública;1.0;1.0;;C/ General Gómez Núñez, 53;24400;987 41 1816;24008411@educa.jcyl.es;http://iesvirgendelaencina.centros.educa.jcyl.es;42.55219, -6.60006
León;Ponferrada;24008411;IES VIRGEN DE LA ENCINA;Educación;Electricidad y Electrónica;ELE;Grado Superior;ELE03S;Mantenimiento Electrónico;Presencial;Pública;1.0;1.0;;C/ General Gómez Núñez, 53;24400;987 41 1816;24008411@educa.jcyl.es;http://iesvirgendelaencina.centros.educa.jcyl.es;42.55219, -6.60006
León;Ponferrada;24008411;IES VIRGEN DE LA ENCINA;Educación;Energía y Agua;ENA;Grado Superior;ENA01S;Eficiencia Energética y Energía Solar Térmica;Presencial;Pública;1.0;1.0;;C/ General Gómez Núñez, 53;24400;987 41 1816;24008411@educa.jcyl.es;http://iesvirgendelaencina.centros.educa.jcyl.es;42.55219, -6.60006
León;Ponferrada;24008411;IES VIRGEN DE LA ENCINA;Educación;Edificación y Obra Civil;EOC;Grado Superior;EOC01S;Proyectos de Edificación;Presencial;Pública;1.0;0.0;;C/ General Gómez Núñez, 53;24400;987 41 1816;24008411@educa.jcyl.es;http://iesvirgendelaencina.centros.educa.jcyl.es;42.55219, -6.60006
León;Ponferrada;24008411;IES VIRGEN DE LA ENCINA;Educación;Fabricación Mecánica;FME;Grado Medio;FME01M;Mecanizado;Presencial;Pública;1.0;1.0;;C/ General Gómez Núñez, 53;24400;987 41 1816;24008411@educa.jcyl.es;http://iesvirgendelaencina.centros.educa.jcyl.es;42.55219, -6.60006
León;La Robla;24009610;IES RAMIRO II;Educación;Actividades Físicas y Deportivas;AFD;Grado Medio;AFD02M;Guía en el medio natural y de tiempo libre;Presencial;Pública;1.0;1.0;;Ctra. De la Magdalena, s/n;24640;987 570 323;24009610@educa.jcyl.es;http://iesramiroii.centros.educa.jcyl.es/;42.80452, -5.63222
León;La Robla;24009622;CIFP VIRGEN DEL BUEN SUCESO;Privada;Electricidad y Electrónica;ELE;Grado Básico;ELE02B;Instalaciones Electrotécnicas y Mecánica;Presencial;Concertada;1.0;0.0;;Avda. La Térmica, 2;24640;987 57 2323;24009622@educa.jcyl.es;http://www.escuelafplarobla.es;42.7981, -5.62867
León;La Robla;24009622;CIFP VIRGEN DEL BUEN SUCESO;Privada;Fabricación Mecánica;FME;Grado Superior;FME02S;Construcciones Metálicas;Presencial;Concertada;1.0;1.0;;Avda. La Térmica, 2;24640;987 57 2323;24009622@educa.jcyl.es;http://www.escuelafplarobla.es;42.7981, -5.62867
León;La Robla;24009622;CIFP VIRGEN DEL BUEN SUCESO;Privada;Electricidad y Electrónica;ELE;Grado Medio;ELE01M;Instalaciones Eléctricas y Automáticas;Presencial;Concertada;1.0;1.0;;Avda. La Térmica, 2;24640;987 57 2323;24009622@educa.jcyl.es;http://www.escuelafplarobla.es;42.7981, -5.62867
León;La Robla;24009622;CIFP VIRGEN DEL BUEN SUCESO;Privada;Fabricación Mecánica;FME;Grado Medio;FME02M;Soldadura y Calderería;Presencial;Concertada;1.0;1.0;;Avda. La Térmica, 2;24640;987 57 2323;24009622@educa.jcyl.es;http://www.escuelafplarobla.es;42.7981, -5.62867
